Date,Open,High,Low,Close,Adj Close,Volume
2019-06-18,134.42,134.42,131.86,132.06,131.15,4378200
2019-06-19,132.06,133.29,131.33,132.85,131.94,4349900
2019-06-20,133.87,134.45,133.34,134.16,133.24,3847500
2019-06-21,134.16,134.56,133.63,133.96,133.04,7696300
2019-06-24,134.65,135.24,133.94,134.14,133.22,3685800
2019-06-25,133.98,134.48,133.54,133.81,132.89,4176300
2019-06-26,133.06,133.77,132.3,132.32,131.41,6024100
2019-06-27,132.25,132.44,131.38,131.69,130.79,4750900
2019-06-28,132.28,132.41,130.76,131.13,130.23,6318500
2019-07-01,131.99,132.29,131.07,131.87,130.96,3544800
2019-07-02,132.09,132.65,131.35,132.43,131.52,3233300
2019-07-03,132.98,134.09,132.77,133.99,133.07,2859200
2019-07-05,132.89,133.49,131.55,133.02,132.11,3356000
2019-07-08,133.1,133.39,132.04,132.56,131.65,5854500
2019-07-09,133.0,133.4,130.72,131.74,130.84,8233200
2019-07-10,132.4,134.46,131.87,134.41,133.49,6141500
2019-07-11,134.21,134.74,133.35,134.35,133.43,3944200
2019-07-12,134.0,134.43,132.61,133.28,132.37,4481200
2019-07-15,133.6,134.16,132.55,134.15,133.23,3077900
2019-07-16,134.08,135.24,133.05,133.8,132.88,4019700
2019-07-17,133.92,134.28,132.47,132.78,131.87,4105100
2019-07-18,132.61,133.2,131.52,132.88,131.97,3698600
2019-07-19,133.17,133.19,130.01,130.09,129.2,5022000
2019-07-22,130.49,130.81,129.63,130.28,129.39,4411700
2019-07-23,131.13,132.24,130.41,130.74,129.84,4145800
2019-07-24,131.2,131.2,128.62,129.21,128.32,4669700
2019-07-25,128.63,129.53,128.39,128.99,128.1,3335200
2019-07-26,129.44,131.42,128.71,131.22,130.32,4580800
2019-07-29,131.5,132.06,131.18,131.53,130.63,4533400
2019-07-30,131.34,132.08,130.23,130.48,129.58,3367900
2019-07-31,130.48,130.48,126.24,127.81,126.93,5757600
2019-08-01,128.96,129.4,126.77,127.14,126.27,6199400
2019-08-02,127.1,128.82,126.5,127.92,127.04,5573300
2019-08-05,128.35,129.15,123.88,124.4,123.55,6192800
2019-08-06,124.78,127.0,124.38,126.45,125.58,6258600
2019-08-07,126.4,128.34,124.63,127.78,126.9,6149000
2019-08-08,128.1,129.75,127.0,129.47,128.58,3702100
2019-08-09,129.71,129.74,127.32,128.6,127.72,2929500
2019-08-12,128.45,129.15,127.87,128.35,127.47,2920800
2019-08-13,128.28,130.38,127.94,129.93,129.04,4088200
2019-08-14,129.52,130.53,128.8,129.12,128.23,6232700
2019-08-15,129.66,131.22,129.4,130.72,129.82,3701800
2019-08-16,131.42,132.32,130.64,131.76,130.86,3405000
2019-08-19,132.07,132.85,131.94,132.57,131.66,3101200
2019-08-20,132.8,133.1,131.93,132.06,131.15,3160300
2019-08-21,132.91,133.64,131.62,132.34,131.43,2936900
2019-08-22,131.75,132.93,131.32,132.66,131.75,2484200
2019-08-23,132.45,133.35,129.54,130.27,129.38,4239500
2019-08-26,130.82,133.75,130.59,133.74,132.82,3954100
2019-08-27,134.2,135.36,133.68,134.76,133.84,7187800
2019-08-28,134.5,135.34,134.28,135.19,134.26,3972600
2019-08-29,135.61,136.44,134.52,136.02,135.09,3045200
2019-08-30,136.11,137.11,135.76,136.73,135.79,3742800
2019-09-03,136.35,137.67,135.88,137.46,136.52,2989800
2019-09-04,137.81,139.18,137.25,139.15,138.19,3201700
2019-09-05,138.8,138.8,135.55,135.98,135.98,4994600
2019-09-06,136.93,137.42,136.02,137.37,137.37,3051600
2019-09-09,136.4,136.68,135.43,136.4,136.4,4062100
2019-09-10,135.74,136.51,134.68,135.86,135.86,4175000
2019-09-11,135.27,136.79,134.88,136.36,136.36,5005100
2019-09-12,136.74,138.29,136.74,137.29,137.29,4146900
2019-09-13,136.08,136.95,135.68,136.44,136.44,4008200
2019-09-16,136.39,136.5,134.38,134.88,134.88,2953600
2019-09-17,134.96,136.31,134.51,135.7,135.7,4013300
2019-09-18,135.81,136.0,134.1,135.5,135.5,2647800
2019-09-19,135.41,135.84,135.08,135.48,135.48,2804500
2019-09-20,135.0,135.76,134.48,134.71,134.71,6671100
2019-09-23,134.96,135.75,134.96,135.44,135.44,3346500
2019-09-24,136.25,136.45,134.58,135.36,135.36,4798500
2019-09-25,135.21,135.66,134.51,135.09,135.09,3579500
2019-09-26,135.87,136.33,135.01,135.72,135.72,4309600
2019-09-27,136.24,136.24,134.67,135.6,135.6,3559400
2019-09-30,136.07,137.73,135.87,137.1,137.1,3705200
2019-10-01,136.93,137.94,136.09,137.37,137.37,3638900
2019-10-02,136.89,137.38,133.49,133.94,133.94,5728600
2019-10-03,138.44,139.75,136.5,137.93,137.93,8829700
2019-10-04,137.84,140.45,137.62,140.28,140.28,5278700
2019-10-07,139.29,139.61,137.97,138.34,138.34,4273300
2019-10-08,137.65,138.45,137.08,137.24,137.24,4074900
2019-10-09,137.32,138.17,136.83,137.85,137.85,3065300
2019-10-10,137.11,138.25,136.64,137.89,137.89,2191000
2019-10-11,138.08,138.7,137.09,137.64,137.64,2761400
