Date,Open,High,Low,Close,Adj Close,Volume
2018-02-21,1109.1,1136.2,1107.51,1113.75,1113.75,2074300
2018-02-22,1119.17,1125.46,1105.15,1109.9,1109.9,1400500
2018-02-23,1118.66,1129.0,1108.44,1128.09,1128.09,1264600
2018-02-26,1131.86,1144.2,1129.34,1143.7,1143.7,1545600
2018-02-27,1143.7,1144.25,1116.79,1117.51,1117.51,2148200
2018-02-28,1122.0,1127.65,1103.0,1103.92,1103.92,2464600
2018-03-01,1109.54,1111.27,1067.29,1071.41,1071.41,2766900
2018-03-02,1057.98,1086.89,1050.11,1084.14,1084.14,2508100
2018-03-05,1078.13,1101.18,1072.27,1094.76,1094.76,1432400
2018-03-06,1102.1,1105.63,1094.5,1100.9,1100.9,1169100
2018-03-07,1092.82,1116.2,1089.91,1115.04,1115.04,1537400
2018-03-08,1117.2,1131.44,1117.2,1129.38,1129.38,1693100
2018-03-09,1139.5,1161.0,1134.29,1160.84,1160.84,2133100
2018-03-12,1165.05,1178.16,1159.2,1165.93,1165.93,2215300
2018-03-13,1171.83,1178.0,1134.57,1139.91,1139.91,2157000
2018-03-14,1145.8,1159.76,1142.35,1148.89,1148.89,2093500
2018-03-15,1149.57,1162.5,1135.66,1150.61,1150.61,1669100
2018-03-16,1155.35,1156.81,1131.36,1134.42,1134.42,2932800
2018-03-19,1117.76,1119.37,1088.92,1100.07,1100.07,3182800
2018-03-20,1098.4,1105.55,1082.42,1095.8,1095.8,2729900
2018-03-21,1092.57,1108.7,1087.21,1094.0,1094.0,2244900
2018-03-22,1080.01,1083.92,1049.64,1053.15,1053.15,3465600
2018-03-23,1051.37,1066.78,1024.87,1026.55,1026.55,2494000
2018-03-26,1050.6,1059.27,1010.58,1054.09,1054.09,3299200
2018-03-27,1063.9,1064.54,997.62,1006.94,1006.94,3040800
2018-03-28,1001.91,1024.99,984.0,1005.18,1005.18,3884900
2018-03-29,1011.21,1048.05,1004.04,1037.14,1037.14,3466900
2018-04-02,1027.62,1039.53,994.25,1012.63,1012.63,3253400
2018-04-03,1016.15,1025.0,997.25,1018.68,1018.68,2566100
2018-04-04,998.23,1032.74,996.51,1029.71,1029.71,2536200
2018-04-05,1046.39,1046.71,1024.0,1032.64,1032.64,1791800
2018-04-06,1023.1,1036.0,1006.25,1009.95,1009.95,2006700
2018-04-09,1020.04,1044.59,1019.2,1020.09,1020.09,1661000
2018-04-10,1030.26,1041.21,1015.41,1036.5,1036.5,1831000
2018-04-11,1032.0,1035.87,1019.2,1025.06,1025.06,1703000
2018-04-12,1031.47,1044.65,1026.05,1037.29,1037.29,1644800
2018-04-13,1046.89,1052.98,1030.15,1036.04,1036.04,1270500
2018-04-16,1045.55,1051.43,1033.92,1046.1,1046.1,1488800
2018-04-17,1061.2,1085.0,1057.09,1079.36,1079.36,2729200
2018-04-18,1079.01,1082.0,1070.52,1075.39,1075.39,1556300
2018-04-19,1069.02,1097.51,1069.02,1089.45,1089.45,1994200
2018-04-20,1084.27,1094.75,1072.1,1077.32,1077.32,2121700
2018-04-23,1082.98,1088.0,1066.68,1073.81,1073.81,3479500
2018-04-24,1059.2,1064.49,1012.86,1022.64,1022.64,6411000
2018-04-25,1029.75,1036.07,1017.01,1022.99,1022.99,2893000
2018-04-26,1033.22,1052.02,1020.45,1043.31,1043.31,2546300
2018-04-27,1045.54,1051.7,1027.59,1031.45,1031.45,2037300
2018-04-30,1034.42,1038.37,1018.3,1018.58,1018.58,1724600
2018-05-01,1016.3,1041.73,1010.61,1040.75,1040.75,1766300
2018-05-02,1034.0,1043.98,1023.16,1026.05,1026.05,1734900
2018-05-03,1025.37,1030.69,1007.89,1026.3,1026.3,1964100
2018-05-04,1019.61,1051.88,1018.05,1051.0,1051.0,1844600
2018-05-07,1053.89,1065.0,1050.27,1059.46,1059.46,1720000
2018-05-08,1064.62,1065.23,1051.64,1058.59,1058.59,1301500
2018-05-09,1064.1,1094.0,1062.11,1088.95,1088.95,2358000
2018-05-10,1095.0,1109.41,1093.88,1105.47,1105.47,1820700
2018-05-11,1100.41,1109.01,1097.22,1103.38,1103.38,1525200
2018-05-14,1105.57,1118.15,1104.8,1106.6,1106.6,1966900
2018-05-15,1096.9,1099.12,1078.78,1084.87,1084.87,1786900
2018-05-16,1085.09,1094.38,1081.63,1084.09,1084.09,1281400
2018-05-17,1081.46,1091.0,1076.42,1081.26,1081.26,1286900
2018-05-18,1066.0,1073.73,1064.68,1069.64,1069.64,1774100
2018-05-21,1079.0,1093.3,1078.0,1084.01,1084.01,1259000
2018-05-22,1089.8,1091.8,1072.26,1075.31,1075.31,1111300
2018-05-23,1070.0,1088.0,1066.96,1085.96,1085.96,1187000
2018-05-24,1086.9,1087.12,1072.3,1085.45,1085.45,1030200
2018-05-25,1086.55,1089.57,1082.6,1084.08,1084.08,1111200
2018-05-29,1076.0,1081.34,1063.08,1068.07,1068.07,1803800
2018-05-30,1073.48,1078.99,1066.55,1077.47,1077.47,1434300
2018-05-31,1082.0,1110.0,1078.0,1100.0,1100.0,3968400
2018-06-01,1112.87,1138.16,1112.01,1135.0,1135.0,3160100
2018-06-04,1138.5,1157.86,1137.0,1153.04,1153.04,2237700
2018-06-05,1154.66,1161.1,1147.46,1151.02,1151.02,1648200
2018-06-06,1152.77,1154.71,1136.32,1146.95,1146.95,1746700
2018-06-07,1144.58,1145.87,1126.12,1134.42,1134.42,1805400
2018-06-08,1131.21,1138.78,1123.23,1132.71,1132.71,1364200
2018-06-11,1132.94,1147.74,1131.4,1140.9,1140.9,1239800
2018-06-12,1141.02,1148.75,1141.02,1148.19,1148.19,1304600
2018-06-13,1152.28,1155.64,1143.38,1144.23,1144.23,1715100
2018-06-14,1152.21,1165.99,1150.6,1160.11,1160.11,1771100
2018-06-15,1159.92,1163.91,1153.69,1159.27,1159.27,2221900
2018-06-18,1152.69,1184.13,1151.0,1183.58,1183.58,1651900
2018-06-19,1170.11,1182.81,1161.61,1178.69,1178.69,2364100
2018-06-20,1183.3,1201.49,1182.03,1184.07,1184.07,2584300
2018-06-21,1185.51,1190.33,1163.48,1169.44,1169.44,2248300
2018-06-22,1171.49,1175.0,1159.65,1169.29,1169.29,1711000
2018-06-25,1155.0,1155.99,1119.9,1139.28,1139.28,2884100
2018-06-26,1144.14,1146.87,1129.0,1132.62,1132.62,1734400
2018-06-27,1136.0,1146.21,1116.7,1116.94,1116.94,1726900
2018-06-28,1112.39,1134.0,1106.07,1126.78,1126.78,1486300
2018-06-29,1132.31,1141.36,1127.02,1129.19,1129.19,1578100
2018-07-02,1115.35,1142.99,1106.6,1142.11,1142.11,1160800
2018-07-03,1149.42,1149.91,1114.43,1116.28,1116.28,822400
2018-07-05,1124.6,1144.14,1123.12,1141.29,1141.29,1429700
2018-07-06,1141.77,1156.2,1137.24,1155.08,1155.08,1091000
2018-07-09,1160.0,1167.93,1157.23,1167.28,1167.28,1079200
2018-07-10,1169.99,1173.5,1162.56,1167.14,1167.14,1066700
2018-07-11,1155.62,1180.44,1155.37,1171.46,1171.46,1662600
2018-07-12,1174.86,1201.99,1173.1,1201.26,1201.26,2207400
2018-07-13,1202.8,1210.44,1195.29,1204.42,1204.42,1630600
2018-07-16,1203.81,1208.71,1193.4,1196.51,1196.51,1339200
2018-07-17,1182.74,1218.76,1182.0,1213.08,1213.08,2008100
2018-07-18,1208.53,1221.59,1204.56,1212.91,1212.91,1947400
2018-07-19,1206.65,1216.48,1197.73,1199.1,1199.1,1916900
2018-07-20,1199.24,1210.77,1196.59,1197.88,1197.88,1896900
2018-07-23,1195.66,1215.1,1192.01,1211.0,1211.0,3272300
2018-07-24,1271.0,1275.0,1244.14,1258.15,1258.15,5380000
2018-07-25,1252.62,1278.24,1249.05,1275.94,1275.94,2555200
2018-07-26,1267.18,1287.4,1263.0,1285.5,1285.5,2734300
2018-07-27,1289.12,1291.44,1244.49,1252.89,1252.89,2418100
2018-07-30,1245.05,1252.89,1224.17,1230.04,1230.04,2194800
2018-07-31,1231.71,1241.21,1216.19,1227.22,1227.22,1969100
2018-08-01,1239.11,1245.9,1224.94,1232.99,1232.99,1849700
2018-08-02,1218.5,1244.41,1218.06,1241.13,1241.13,1735200
2018-08-03,1245.18,1246.52,1229.42,1238.16,1238.16,1063200
2018-08-06,1241.61,1242.46,1230.53,1237.67,1237.67,1105700
2018-08-07,1252.01,1266.08,1251.8,1255.84,1255.84,2125300
2018-08-08,1256.72,1271.72,1252.12,1261.33,1261.33,1717200
2018-08-09,1262.73,1271.96,1260.1,1264.46,1264.46,1366300
2018-08-10,1259.18,1261.2,1247.16,1252.51,1252.51,1330100
2018-08-13,1251.2,1265.97,1247.03,1248.64,1248.64,1375000
2018-08-14,1252.5,1260.59,1239.54,1258.14,1258.14,1404000
2018-08-15,1244.28,1251.98,1226.24,1232.22,1232.22,1852600
2018-08-16,1241.99,1243.7,1219.63,1224.06,1224.06,1608800
2018-08-17,1222.04,1226.95,1204.0,1215.85,1215.85,1654600
2018-08-20,1220.66,1225.91,1208.7,1221.95,1221.95,1110900
2018-08-21,1223.02,1232.76,1215.03,1217.41,1217.41,1154100
2018-08-22,1214.22,1226.53,1213.22,1221.75,1221.75,1114800
2018-08-23,1219.88,1235.17,1219.35,1221.16,1221.16,1233300
2018-08-24,1226.0,1237.4,1221.42,1236.75,1236.75,1222700
2018-08-27,1244.14,1257.87,1240.68,1256.27,1256.27,1429000
2018-08-28,1255.9,1256.56,1242.97,1245.86,1245.86,1366500
2018-08-29,1255.0,1267.17,1252.8,1264.65,1264.65,1846300
2018-08-30,1263.4,1269.49,1247.21,1254.44,1254.44,1505200
2018-08-31,1252.21,1252.55,1225.75,1231.8,1231.8,2115400
2018-09-04,1222.52,1227.87,1206.56,1211.31,1211.31,2072900
2018-09-05,1209.22,1214.87,1175.34,1199.1,1199.1,2699400
2018-09-06,1198.57,1198.99,1163.61,1183.99,1183.99,2342700
2018-09-07,1172.0,1188.55,1169.27,1177.59,1177.59,1632900
2018-09-10,1184.2,1186.66,1170.61,1175.06,1175.06,1383500
2018-09-11,1171.1,1190.94,1165.95,1189.99,1189.99,1462700
2018-09-12,1182.0,1190.69,1166.16,1171.6,1171.6,1785800
2018-09-13,1179.7,1187.86,1169.22,1182.14,1182.14,2003400
2018-09-14,1188.0,1188.0,1173.52,1177.98,1177.98,1208800
2018-09-17,1177.77,1181.82,1158.46,1159.83,1159.83,1704800
2018-09-18,1162.66,1181.33,1161.43,1167.11,1167.11,1615700
2018-09-19,1168.96,1176.27,1158.62,1174.27,1174.27,1298100
2018-09-20,1180.67,1194.0,1176.25,1191.57,1191.57,1462200
2018-09-21,1194.92,1196.58,1172.06,1172.12,1172.12,4561100
2018-09-24,1159.41,1185.19,1151.5,1179.56,1179.56,1557500
2018-09-25,1184.25,1196.86,1174.09,1193.89,1193.89,1657600
2018-09-26,1193.69,1207.24,1185.4,1194.06,1194.06,1882500
2018-09-27,1200.0,1216.86,1198.05,1207.36,1207.36,1813700
2018-09-28,1204.09,1208.45,1197.83,1207.08,1207.08,1780600
2018-10-01,1213.0,1224.2,1203.19,1208.53,1208.53,1658200
2018-10-02,1206.67,1224.52,1199.66,1207.64,1207.64,2009000
2018-10-03,1212.0,1214.18,1202.15,1211.53,1211.53,1312300
2018-10-04,1205.03,1205.9,1163.85,1177.07,1177.07,2328800
2018-10-05,1176.0,1182.0,1154.32,1167.83,1167.83,1592600
2018-10-08,1160.0,1175.86,1135.4,1155.92,1155.92,2309500
2018-10-09,1151.31,1161.55,1144.17,1145.17,1145.17,1684500
2018-10-10,1136.4,1137.02,1091.51,1092.16,1092.16,2949000
2018-10-11,1079.04,1116.06,1075.89,1090.74,1090.74,3384800
2018-10-12,1119.64,1125.83,1095.03,1120.54,1120.54,2468500
2018-10-15,1118.0,1121.8,1098.22,1102.44,1102.44,1503700
2018-10-16,1113.48,1136.37,1111.75,1133.08,1133.08,1918900
2018-10-17,1140.0,1147.0,1114.0,1127.59,1127.59,1782600
2018-10-18,1130.0,1132.35,1086.34,1097.91,1097.91,2307600
2018-10-19,1103.71,1120.95,1097.03,1105.18,1105.18,2064300
2018-10-22,1112.51,1121.69,1100.0,1111.37,1111.37,1355800
2018-10-23,1091.29,1118.0,1079.01,1114.91,1114.91,1884300
2018-10-24,1115.0,1116.62,1055.06,1057.12,1057.12,2464300
2018-10-25,1080.3,1117.82,1075.55,1103.59,1103.59,3647800
2018-10-26,1048.33,1117.0,1042.23,1083.75,1083.75,5321900
2018-10-29,1096.54,1108.83,1007.2,1034.73,1034.73,4064500
2018-10-30,1020.01,1050.9,1013.97,1049.51,1049.51,2988400
2018-10-31,1068.2,1108.0,1068.2,1090.58,1090.58,3545800
2018-11-01,1091.4,1099.9,1077.82,1085.98,1085.98,2006600
2018-11-02,1089.0,1098.0,1067.66,1071.49,1071.49,2171900
2018-11-05,1072.53,1073.35,1034.0,1055.73,1055.73,2267900
2018-11-06,1055.02,1079.82,1053.61,1069.57,1069.57,1433000
2018-11-07,1083.49,1109.93,1080.59,1108.24,1108.24,2169400
2018-11-08,1107.3,1108.22,1084.36,1094.63,1094.63,1684700
2018-11-09,1084.02,1088.35,1064.26,1077.02,1077.02,1743000
2018-11-12,1073.13,1074.1,1040.35,1049.36,1049.36,1700100
2018-11-13,1054.81,1066.67,1040.4,1047.97,1047.97,1287500
2018-11-14,1060.0,1065.79,1041.11,1054.58,1054.58,1733300
2018-11-15,1051.46,1078.87,1041.29,1071.05,1071.05,2079200
2018-11-16,1065.23,1072.44,1054.9,1068.27,1068.27,1768300
2018-11-19,1063.39,1068.0,1022.87,1027.42,1027.42,2284200
2018-11-20,1007.29,1037.35,1002.21,1030.45,1030.45,2722900
2018-11-21,1045.31,1054.71,1039.46,1043.43,1043.43,1484900
2018-11-23,1033.5,1043.0,1028.52,1030.1,1030.1,708900
2018-11-26,1044.0,1057.0,1039.77,1055.94,1055.94,1577900
2018-11-27,1051.34,1066.76,1045.5,1052.28,1052.28,1652400
2018-11-28,1057.46,1092.86,1042.95,1091.79,1091.79,2302100
2018-11-29,1083.53,1100.15,1082.0,1094.58,1094.58,1550200
2018-11-30,1095.63,1109.65,1083.18,1109.65,1109.65,2983400
2018-12-03,1132.16,1135.0,1111.73,1116.36,1116.36,2876600
2018-12-04,1112.99,1114.24,1060.78,1062.47,1062.47,2281500
2018-12-06,1045.0,1079.42,1042.48,1078.08,1078.08,2371800
2018-12-07,1072.23,1085.03,1039.37,1046.58,1046.58,2134100
2018-12-10,1042.94,1059.6,1033.0,1053.18,1053.18,1682600
2018-12-11,1066.94,1070.4,1050.1,1061.65,1061.65,1692600
2018-12-12,1077.08,1091.73,1071.97,1073.73,1073.73,1448000
2018-12-13,1075.67,1088.42,1064.99,1073.54,1073.54,1249300
2018-12-14,1060.02,1071.72,1049.37,1051.71,1051.71,1817900
2018-12-17,1047.01,1062.38,1016.63,1025.65,1025.65,2496600
2018-12-18,1034.0,1059.69,1030.48,1043.41,1043.41,2182000
2018-12-19,1047.29,1075.71,1019.43,1035.46,1035.46,2913200
2018-12-20,1026.0,1047.44,1007.86,1023.58,1023.58,2683700
2018-12-21,1032.04,1037.67,981.19,991.25,991.25,5232800
2018-12-24,984.32,1012.12,977.66,984.67,984.67,1818000
2018-12-26,997.99,1048.45,992.65,1047.85,1047.85,2315900
2018-12-27,1026.2,1053.34,1007.0,1052.9,1052.9,2299800
2018-12-28,1059.5,1064.23,1042.0,1046.68,1046.68,1719900
2018-12-31,1057.83,1062.99,1033.04,1044.96,1044.96,1655500
2019-01-02,1027.2,1060.79,1025.28,1054.68,1054.68,1593400
2019-01-03,1050.67,1066.26,1022.37,1025.47,1025.47,2098000
2019-01-04,1042.56,1080.0,1036.86,1078.07,1078.07,2301100
2019-01-07,1080.97,1082.7,1062.64,1075.92,1075.92,2372300
2019-01-08,1086.0,1093.35,1068.35,1085.37,1085.37,1770700
2019-01-09,1087.99,1091.64,1074.37,1081.65,1081.65,1349900
2019-01-10,1074.94,1079.81,1064.68,1078.83,1078.83,1329900
2019-01-11,1069.9,1073.37,1056.43,1064.47,1064.47,1543200
2019-01-14,1053.34,1058.45,1048.55,1051.51,1051.51,1424500
2019-01-15,1058.01,1088.27,1054.44,1086.51,1086.51,1875900
2019-01-16,1090.0,1102.36,1088.01,1089.51,1089.51,1914000
2019-01-17,1087.99,1100.7,1083.26,1099.12,1099.12,1244800
2019-01-18,1108.59,1118.0,1099.28,1107.3,1107.3,2244600
2019-01-22,1096.0,1098.97,1070.89,1078.63,1078.63,1981600
2019-01-23,1086.86,1092.95,1067.57,1084.41,1084.41,1259700
2019-01-24,1082.51,1088.0,1070.02,1084.0,1084.0,1455700
2019-01-25,1094.23,1103.36,1091.8,1101.51,1101.51,1163000
2019-01-28,1090.07,1093.37,1074.61,1079.86,1079.86,1466700
2019-01-29,1081.04,1084.73,1066.02,1070.06,1070.06,985200
2019-01-30,1077.36,1099.52,1076.64,1097.99,1097.99,1472600
2019-01-31,1112.24,1127.67,1105.25,1125.89,1125.89,2011600
2019-02-01,1122.29,1134.4,1114.25,1118.62,1118.62,1655800
2019-02-04,1119.01,1142.34,1117.51,1141.42,1141.42,3920400
2019-02-05,1129.63,1152.77,1123.6,1151.87,1151.87,4114800
2019-02-06,1149.27,1154.0,1118.36,1122.89,1122.89,2412800
2019-02-07,1111.82,1111.99,1093.59,1105.91,1105.91,1914900
2019-02-08,1094.88,1105.1,1094.24,1102.38,1102.38,1088300
2019-02-11,1103.75,1113.43,1100.0,1102.12,1102.12,924900
2019-02-12,1111.01,1132.86,1111.01,1127.58,1127.58,1751800
2019-02-13,1133.04,1142.85,1126.0,1128.63,1128.63,1402100
2019-02-14,1125.0,1136.13,1117.09,1129.2,1129.2,1055300
2019-02-15,1139.3,1139.3,1116.72,1119.63,1119.63,1391300
2019-02-19,1116.64,1129.64,1116.64,1126.51,1126.51,1099000
2019-02-20,1128.88,1130.93,1111.75,1120.59,1120.59,1204500
2019-02-21,1118.78,1119.15,1097.98,1104.21,1104.21,1663600
2019-02-22,1109.7,1117.25,1100.5,1116.56,1116.56,1471800
2019-02-25,1121.93,1125.4,1114.11,1117.33,1117.33,1310400
2019-02-26,1114.37,1126.44,1106.7,1122.01,1122.01,1751300
2019-02-27,1114.01,1125.73,1108.56,1122.89,1122.89,1104600
2019-02-28,1119.0,1133.99,1118.41,1126.55,1126.55,1371100
2019-03-01,1131.0,1150.0,1131.0,1148.52,1148.52,1704300
2019-03-04,1154.56,1165.52,1138.25,1153.42,1153.42,1774500
2019-03-05,1156.0,1176.49,1153.02,1169.19,1169.19,2004700
2019-03-06,1171.76,1174.74,1163.05,1164.94,1164.94,1180100
2019-03-07,1160.5,1163.58,1141.71,1150.85,1150.85,1504300
2019-03-08,1133.9,1153.45,1130.2,1149.97,1149.97,1184700
2019-03-11,1152.0,1179.91,1151.57,1179.26,1179.26,1501600
2019-03-12,1182.3,1205.71,1182.3,1197.25,1197.25,2111000
2019-03-13,1205.93,1207.12,1197.91,1199.06,1199.06,1294400
2019-03-14,1199.02,1204.7,1191.23,1192.53,1192.53,1365100
2019-03-15,1198.0,1201.72,1187.01,1190.3,1190.3,2594300
2019-03-18,1189.69,1194.95,1181.48,1188.55,1188.55,1222100
2019-03-19,1191.72,1203.41,1189.46,1202.46,1202.46,1489400
2019-03-20,1201.4,1229.99,1199.59,1226.43,1226.43,2075400
2019-03-21,1220.0,1236.44,1216.58,1236.13,1236.13,1407500
2019-03-22,1228.85,1233.63,1206.0,1207.65,1207.65,1721100
2019-03-25,1199.56,1209.44,1190.0,1197.38,1197.38,1378800
2019-03-26,1205.19,1207.65,1181.76,1189.84,1189.84,1537600
2019-03-27,1191.92,1191.92,1164.23,1178.01,1178.01,1471400
2019-03-28,1175.5,1177.25,1163.43,1172.27,1172.27,1120100
2019-03-29,1180.18,1183.97,1166.38,1176.89,1176.89,1544500
2019-04-01,1187.54,1200.2,1186.36,1198.98,1198.98,1385300
2019-04-02,1200.05,1205.81,1191.24,1205.54,1205.54,914400
2019-04-03,1212.7,1220.6,1205.08,1210.81,1210.81,1109000
2019-04-04,1211.29,1220.55,1209.04,1219.45,1219.45,1051100
2019-04-05,1219.3,1220.39,1210.03,1211.45,1211.45,1000600
2019-04-08,1211.11,1213.95,1204.7,1208.28,1208.28,1087500
2019-04-09,1201.89,1207.15,1198.38,1202.69,1202.69,983400
2019-04-10,1205.09,1208.94,1200.66,1206.45,1206.45,775500
2019-04-11,1208.9,1212.74,1204.54,1209.59,1209.59,849900
2019-04-12,1215.62,1223.05,1213.29,1222.73,1222.73,1215600
2019-04-15,1224.09,1229.3,1214.56,1226.53,1226.53,1189800
2019-04-16,1230.0,1235.98,1225.04,1231.91,1231.91,1131100
2019-04-17,1237.0,1245.1,1232.9,1240.14,1240.14,1518300
2019-04-18,1245.0,1245.94,1239.41,1241.47,1241.47,1237500
2019-04-22,1236.67,1254.34,1233.37,1253.76,1253.76,954200
2019-04-23,1256.64,1274.43,1251.97,1270.59,1270.59,1593400
2019-04-24,1270.59,1274.0,1259.81,1260.05,1260.05,1169800
2019-04-25,1270.3,1272.8,1258.0,1267.34,1267.34,1567200
2019-04-26,1273.38,1278.91,1265.0,1277.42,1277.42,1361400
2019-04-29,1280.51,1296.97,1271.71,1296.2,1296.2,3618400
2019-04-30,1190.63,1200.98,1183.0,1198.96,1198.96,6658900
2019-05-01,1197.5,1199.25,1171.68,1173.32,1173.32,3717000
2019-05-02,1172.6,1179.38,1158.33,1166.51,1166.51,2254900
2019-05-03,1177.41,1191.4,1173.55,1189.55,1189.55,2079400
2019-05-06,1172.0,1195.43,1171.16,1193.46,1193.46,1588700
2019-05-07,1185.81,1194.77,1165.0,1178.86,1178.86,1830200
2019-05-08,1177.29,1184.27,1167.63,1170.78,1170.78,1276000
2019-05-09,1162.6,1174.07,1154.64,1167.97,1167.97,1477800
2019-05-10,1168.84,1176.28,1146.37,1167.64,1167.64,1582500
2019-05-13,1145.24,1151.97,1125.5,1136.59,1136.59,2281300
2019-05-14,1142.32,1144.87,1123.53,1124.86,1124.86,2019600
2019-05-15,1122.55,1178.3,1121.4,1170.8,1170.8,2965100
2019-05-16,1171.84,1194.16,1168.45,1184.5,1184.5,1765400
2019-05-17,1175.83,1186.29,1166.42,1168.78,1168.78,1268100
2019-05-20,1153.0,1153.0,1138.14,1144.66,1144.66,1530100
2019-05-21,1154.48,1158.0,1143.31,1154.44,1154.44,1028100
2019-05-22,1151.25,1163.78,1151.0,1155.85,1155.85,941300
2019-05-23,1146.07,1150.05,1133.16,1145.34,1145.34,1260700
2019-05-24,1152.0,1154.36,1136.71,1138.61,1138.61,927700
2019-05-28,1141.48,1156.49,1138.67,1139.56,1139.56,1047400
2019-05-29,1132.7,1135.0,1111.95,1119.94,1119.94,1811500
2019-05-30,1120.15,1126.8,1115.9,1121.41,1121.41,904400
2019-05-31,1105.64,1113.4,1103.35,1106.5,1106.5,1579100
2019-06-03,1066.93,1067.0,1027.03,1038.74,1038.74,4844500
2019-06-04,1044.49,1058.44,1036.03,1054.49,1054.49,3025600
2019-06-05,1055.0,1056.81,1033.0,1044.64,1044.64,2349400
2019-06-06,1046.21,1050.0,1035.51,1047.76,1047.76,1451000
2019-06-07,1054.28,1073.43,1051.15,1068.37,1068.37,2191400
2019-06-10,1077.0,1094.84,1075.28,1082.76,1082.76,1425500
2019-06-11,1096.99,1104.01,1079.57,1081.04,1081.04,1675400
2019-06-12,1079.95,1082.52,1069.6,1079.1,1079.1,1183500
2019-06-13,1084.71,1096.59,1082.57,1091.01,1091.01,1040700
2019-06-14,1089.74,1094.76,1081.48,1086.3,1086.3,1229100
2019-06-17,1089.1,1101.28,1088.0,1093.89,1093.89,988500
2019-06-18,1111.5,1118.78,1100.79,1105.24,1105.24,1726300
2019-06-19,1107.24,1109.43,1096.03,1104.51,1104.51,1335700
2019-06-20,1121.7,1122.72,1107.0,1113.2,1113.2,1200900
2019-06-21,1109.86,1126.57,1109.72,1125.37,1125.37,2538700
2019-06-24,1120.0,1123.57,1113.31,1116.7,1116.7,1211800
2019-06-25,1115.08,1115.7,1084.6,1087.58,1087.58,1582200
2019-06-26,1091.0,1095.12,1073.69,1080.32,1080.32,1734900
2019-06-27,1086.75,1088.46,1075.85,1076.63,1076.63,1203900
2019-06-28,1077.23,1082.8,1073.8,1082.8,1082.8,1683600
2019-07-01,1101.04,1108.59,1095.33,1100.0,1100.0,1459800
2019-07-02,1104.83,1112.89,1099.67,1112.6,1112.6,1031500
2019-07-03,1118.5,1127.99,1114.85,1122.99,1122.99,1007700
2019-07-05,1119.37,1134.65,1117.5,1132.67,1132.67,1489700
2019-07-08,1125.87,1127.21,1111.76,1116.79,1116.79,1494400
2019-07-09,1110.32,1127.86,1107.15,1124.29,1124.29,1473600
2019-07-10,1132.32,1142.34,1130.66,1140.91,1140.91,1535500
2019-07-11,1146.16,1153.24,1139.53,1144.08,1144.08,1300200
2019-07-12,1142.93,1147.5,1138.56,1145.34,1145.34,1093900
2019-07-15,1145.34,1150.68,1140.0,1150.51,1150.51,1058200
2019-07-16,1146.73,1158.58,1146.73,1153.46,1153.46,1267600
2019-07-17,1150.92,1158.44,1146.62,1146.74,1146.74,976900
2019-07-18,1142.0,1148.17,1132.86,1147.24,1147.24,1272500
